,연월일,시간,공급량
1930,2018-04-15,12.5,861.6131071428575
1931,2018-04-16,12.5,903.7596309523802
1932,2018-04-17,12.5,871.0134404761908
1933,2018-04-18,12.5,851.9372261904764
1934,2018-04-19,12.5,812.9037738095242
1935,2018-04-20,12.5,732.2784107142858
1936,2018-04-21,12.5,623.8065654761907
1937,2018-04-22,12.5,617.112357142857
1938,2018-04-23,12.5,865.9655892857141
1939,2018-04-24,12.5,850.2310297619046
1940,2018-04-25,12.5,798.1894107142854
1941,2018-04-26,12.5,757.2323809523805
1942,2018-04-27,12.5,721.168386904762
1943,2018-04-28,12.5,640.7185297619045
1944,2018-04-29,12.5,599.4136845238094
1945,2018-04-30,12.5,631.7995238095239
1946,2018-05-01,12.5,574.7155059523809
1947,2018-05-02,12.5,662.9490119047621
1948,2018-05-03,12.5,746.8086249999999
1949,2018-05-04,12.5,725.0926904761906
1950,2018-05-05,12.5,588.7671428571432
1951,2018-05-06,12.5,548.0252678571428
1952,2018-05-07,12.5,568.9926071428569
1953,2018-05-08,12.5,640.4173035714286
1954,2018-05-09,12.5,675.5532142857143
1955,2018-05-10,12.5,671.5227142857145
1956,2018-05-11,12.5,666.3217916666667
1957,2018-05-12,12.5,654.3615297619049
1958,2018-05-13,12.5,579.9427202380953
1959,2018-05-14,12.5,630.5372559523807
1960,2018-05-15,12.5,614.5484880952384
1961,2018-05-16,12.5,621.2581309523808
1962,2018-05-17,12.5,624.697005952381
1963,2018-05-18,12.5,627.6820654761904
1964,2018-05-19,12.5,564.2188869047619
1965,2018-05-20,12.5,525.3450952380952
1966,2018-05-21,12.5,603.1772916666664
1967,2018-05-22,12.5,577.7912619047623
1968,2018-05-23,12.5,629.0162738095237
1969,2018-05-24,12.5,624.5236904761904
1970,2018-05-25,12.5,607.611136904762
1971,2018-05-26,12.5,526.7657023809523
1972,2018-05-27,12.5,474.6694702380952
1973,2018-05-28,12.5,572.8456904761905
1974,2018-05-29,12.5,582.0037500000001
1975,2018-05-30,12.5,584.5916904761905
1976,2018-05-31,12.5,588.5146845238096
1977,2018-06-01,12.5,577.9279464285715
1978,2018-06-02,12.5,492.83835119047626
1979,2018-06-03,12.5,442.04201190476175
1980,2018-06-04,12.5,567.0554107142858
1981,2018-06-05,12.5,584.3708333333333
1982,2018-06-06,12.5,512.4005833333334
1983,2018-06-07,12.5,579.3764821428571
1984,2018-06-08,12.5,579.9432916666668
1985,2018-06-09,12.5,493.9860714285711
1986,2018-06-10,12.5,442.93230357142863
1987,2018-06-11,12.5,562.4196666666667
1988,2018-06-12,12.5,579.1186607142859
1989,2018-06-13,12.5,509.44386309523793
1990,2018-06-14,12.5,569.3303154761907
1991,2018-06-15,12.5,577.5772261904763
1992,2018-06-16,12.5,481.08276785714304
1993,2018-06-17,12.5,430.1523928571428
1994,2018-06-18,12.5,551.2396607142856
1995,2018-06-19,12.5,566.9784226190475
1996,2018-06-20,12.5,555.0418035714288
1997,2018-06-21,12.5,544.6620833333336
1998,2018-06-22,12.5,537.8301250000001
1999,2018-06-23,12.5,448.1562142857144
2000,2018-06-24,12.5,398.1952202380954
2001,2018-06-25,12.5,523.723065476191
2002,2018-06-26,12.5,539.1881369047621
2003,2018-06-27,12.5,534.3718095238097
2004,2018-06-28,12.5,541.0377023809525
2005,2018-06-29,12.5,536.8322559523813
2006,2018-06-30,12.5,442.30449999999973
2007,2018-07-01,12.5,404.2119523809526
2008,2018-07-02,12.5,528.5539702380953
2009,2018-07-03,12.5,543.6219523809528
2010,2018-07-04,12.5,543.885208333333
2011,2018-07-05,12.5,541.2656071428576
2012,2018-07-06,12.5,528.5571845238095
2013,2018-07-07,12.5,435.63059523809545
2014,2018-07-08,12.5,393.374910714286
2015,2018-07-09,12.5,517.765797619048
2016,2018-07-10,12.5,538.5486904761906
2017,2018-07-11,12.5,552.6441428571432
2018,2018-07-12,12.5,551.1052083333335
2019,2018-07-13,12.5,539.1142202380959
2020,2018-07-14,12.5,442.2891190476193
2021,2018-07-15,12.5,398.74335714285735
2022,2018-07-16,12.5,523.7920059523809
2023,2018-07-17,12.5,543.974660714286
2024,2018-07-18,12.5,533.9057321428572
2025,2018-07-19,12.5,535.8139107142858
2026,2018-07-20,12.5,527.9351904761907
2027,2018-07-21,12.5,437.7902857142855
2028,2018-07-22,12.5,384.1480654761906
2029,2018-07-23,12.5,522.1689226190481
2030,2018-07-24,12.5,543.8531309523809
2031,2018-07-25,12.5,539.7328214285716
2032,2018-07-26,12.5,538.3307023809524
2033,2018-07-27,12.5,533.185101190476
2034,2018-07-28,12.5,432.3502916666669
2035,2018-07-29,12.5,374.3268035714286
2036,2018-07-30,12.5,490.4990714285714
2037,2018-07-31,12.5,494.3665357142859
2038,2018-08-01,12.5,485.70865476190477
2039,2018-08-02,12.5,478.39854761904746
2040,2018-08-03,12.5,473.7539464285716
2041,2018-08-04,12.5,391.77115476190477
2042,2018-08-05,12.5,371.5047083333333
2043,2018-08-06,12.5,491.95367857142895
2044,2018-08-07,12.5,500.3176011904763
2045,2018-08-08,12.5,505.4196249999998
2046,2018-08-09,12.5,510.64922023809515
2047,2018-08-10,12.5,507.25977976190467
2048,2018-08-11,12.5,412.1846488095239
2049,2018-08-12,12.5,361.1080833333331
2050,2018-08-13,12.5,501.9941666666666
2051,2018-08-14,12.5,517.721851190476
2052,2018-08-15,12.5,426.2916964285715
2053,2018-08-16,12.5,524.9246428571429
2054,2018-08-17,12.5,498.9946428571429
2055,2018-08-18,12.5,396.9066250000001
2056,2018-08-19,12.5,355.24668452380945
2057,2018-08-20,12.5,494.14544047619046
2058,2018-08-21,12.5,513.1059464285715
2059,2018-08-22,12.5,518.750113095238
2060,2018-08-23,12.5,514.7346964285715
2061,2018-08-24,12.5,504.74782738095246
2062,2018-08-25,12.5,411.70592857142884
2063,2018-08-26,12.5,368.0187738095237
2064,2018-08-27,12.5,492.44966666666664
2065,2018-08-28,12.5,524.3424821428572
2066,2018-08-29,12.5,530.5165595238097
2067,2018-08-30,12.5,531.1334464285716
2068,2018-08-31,12.5,523.2328571428573
2069,2018-09-01,12.5,436.3449345238094
2070,2018-09-02,12.5,388.93516666666665
2071,2018-09-03,12.5,522.9801011904761
2072,2018-09-04,12.5,538.438279761905
2073,2018-09-05,12.5,539.5485238095238
2074,2018-09-06,12.5,548.0598928571428
2075,2018-09-07,12.5,536.6517857142857
2076,2018-09-08,12.5,455.1177023809522
2077,2018-09-09,12.5,411.63810714285745
2078,2018-09-10,12.5,531.390351190476
2079,2018-09-11,12.5,546.1058809523811
2080,2018-09-12,12.5,543.1450892857146
2081,2018-09-13,12.5,539.1622083333331
2082,2018-09-14,12.5,540.633375
2083,2018-09-15,12.5,461.279363095238
2084,2018-09-16,12.5,418.5881011904762
2085,2018-09-17,12.5,527.189523809524
2086,2018-09-18,12.5,549.6714226190476
2087,2018-09-19,12.5,549.2559523809521
2088,2018-09-20,12.5,551.5650952380951
2089,2018-09-21,12.5,537.3182559523809
2090,2018-09-22,12.5,439.7941130952383
2091,2018-09-23,12.5,393.5250119047617
2092,2018-09-24,12.5,366.735142857143
2093,2018-09-25,12.5,397.04708928571415
2094,2018-09-26,12.5,451.14358928571414
2095,2018-09-27,12.5,543.7683630952376
2096,2018-09-28,12.5,575.2111726190476
2097,2018-09-29,12.5,507.832994047619
2098,2018-09-30,12.5,476.2363095238095
2099,2018-10-01,12.5,604.2400416666668
2100,2018-10-02,12.5,623.4044940476191
2101,2018-10-03,12.5,573.522029761905
2102,2018-10-04,12.5,598.9903392857142
2103,2018-10-05,12.5,626.305291666667
2104,2018-10-06,12.5,561.0855178571426
2105,2018-10-07,12.5,517.2023452380951
2106,2018-10-08,12.5,638.9392142857142
2107,2018-10-09,12.5,639.1130178571428
2108,2018-10-10,12.5,748.7889999999998
2109,2018-10-11,12.5,848.9903452380955
2110,2018-10-12,12.5,850.6613273809517
2111,2018-10-13,12.5,757.9393214285716
2112,2018-10-14,12.5,700.478625
2113,2018-10-15,12.5,731.4487321428571
2114,2018-10-16,12.5,746.5603154761905
2115,2018-10-17,12.5,788.6765952380954
2116,2018-10-18,12.5,836.6785000000004
2117,2018-10-19,12.5,814.4612321428573
2118,2018-10-20,12.5,739.0062380952378
2119,2018-10-21,12.5,697.9426488095241
2120,2018-10-22,12.5,774.7109404761902
2121,2018-10-23,12.5,823.4446011904769
2122,2018-10-24,12.5,817.7382142857141
2123,2018-10-25,12.5,810.724625
2124,2018-10-26,12.5,843.1082916666667
2125,2018-10-27,12.5,893.210416666667
2126,2018-10-28,12.5,906.3952797619048
2127,2018-10-29,12.5,1060.26944047619
2128,2018-10-30,12.5,1141.991720238095
2129,2018-10-31,12.5,1106.6219880952378
2130,2018-11-01,12.5,1087.8233690476195
2131,2018-11-02,12.5,1014.9087261904764
2132,2018-11-03,12.5,894.0581071428578
2133,2018-11-04,12.5,846.5961249999997
2134,2018-11-05,12.5,922.076089285714
2135,2018-11-06,12.5,928.8516190476195
2136,2018-11-07,12.5,909.7399345238096
2137,2018-11-08,12.5,941.9573214285712
2138,2018-11-09,12.5,931.9459285714287
2139,2018-11-10,12.5,838.8573273809527
2140,2018-11-11,12.5,906.0975833333335
2141,2018-11-12,12.5,1051.227124999999
2142,2018-11-13,12.5,1070.3584702380954
2143,2018-11-14,12.5,1055.6898095238098
2144,2018-11-15,12.5,1053.7016488095242
2145,2018-11-16,12.5,1066.7895119047614
2146,2018-11-17,12.5,1103.7933928571426
2147,2018-11-18,12.5,1086.9512321428574
2148,2018-11-19,12.5,1192.9923869047623
2149,2018-11-20,12.5,1256.7103333333341
2150,2018-11-21,12.5,1293.6746011904766
2151,2018-11-22,12.5,1434.5018690476195
2152,2018-11-23,12.5,1505.0440059523812
2153,2018-11-24,12.5,1415.587386904762
2154,2018-11-25,12.5,1259.8584523809518
2155,2018-11-26,12.5,1327.743095238095
2156,2018-11-27,12.5,1304.0520178571428
2157,2018-11-28,12.5,1352.9612738095238
2158,2018-11-29,12.5,1436.4758869047612
2159,2018-11-30,12.5,1456.8948095238095
2160,2018-12-01,12.5,1302.4788035714284
2161,2018-12-02,12.5,1206.8187857142857
2162,2018-12-03,12.5,1197.8796964285716
2163,2018-12-04,12.5,1288.6521190476187
2164,2018-12-05,12.5,1620.6158095238095
2165,2018-12-06,12.5,1582.3456071428566
2166,2018-12-07,12.5,2009.6827559523808
2167,2018-12-08,12.5,2031.962684523809
2168,2018-12-09,12.5,2007.6379583333346
2169,2018-12-10,12.5,2037.0622976190477
2170,2018-12-11,12.5,1927.5476726190477
2171,2018-12-12,12.5,1932.4048095238093
2172,2018-12-13,12.5,1981.154785714285
2173,2018-12-14,12.5,2044.7185654761897
2174,2018-12-15,12.5,1885.3054821428575
2175,2018-12-16,12.5,1722.4466428571423
2176,2018-12-17,12.5,1741.2950714285714
2177,2018-12-18,12.5,1729.054452380953
2178,2018-12-19,12.5,1604.6074523809525
2179,2018-12-20,12.5,1609.7876547619048
2180,2018-12-21,12.5,1554.7125952380952
2181,2018-12-22,12.5,1326.8123571428578
2182,2018-12-23,12.5,1372.1593809523806
2183,2018-12-24,12.5,1726.3428154761905
2184,2018-12-25,12.5,1622.9763035714284
2185,2018-12-26,12.5,1810.5866785714288
2186,2018-12-27,12.5,2284.040345238096
2187,2018-12-28,12.5,2427.115863095237
2188,2018-12-29,12.5,2208.0993511904767
2189,2018-12-30,12.5,2104.9080119047608
2190,2018-12-31,12.5,2182.741119047618
